Game,Winner,Moves,FinalScore
56,B,113,"FinalCount => B:14, W:11"
57,B,113,"FinalCount => B:14, W:11"
58,B,113,"FinalCount => B:14, W:11"
59,B,113,"FinalCount => B:14, W:11"
60,B,113,"FinalCount => B:14, W:11"
61,B,113,"FinalCount => B:14, W:11"
62,B,113,"FinalCount => B:14, W:11"
63,B,113,"FinalCount => B:14, W:11"
64,B,113,"FinalCount => B:14, W:11"
65,B,113,"FinalCount => B:14, W:11"
66,B,113,"FinalCount => B:14, W:11"
67,B,113,"FinalCount => B:14, W:11"
68,B,113,"FinalCount => B:14, W:11"
69,B,113,"FinalCount => B:14, W:11"
70,B,113,"FinalCount => B:14, W:11"
71,B,113,"FinalCount => B:14, W:11"
72,B,113,"FinalCount => B:14, W:11"
73,B,113,"FinalCount => B:14, W:11"
74,B,113,"FinalCount => B:14, W:11"
75,B,113,"FinalCount => B:14, W:11"
76,B,113,"FinalCount => B:14, W:11"
77,B,113,"FinalCount => B:14, W:11"
78,B,113,"FinalCount => B:14, W:11"
79,B,113,"FinalCount => B:14, W:11"
80,B,113,"FinalCount => B:14, W:11"
81,B,113,"FinalCount => B:14, W:11"
82,B,113,"FinalCount => B:14, W:11"
83,B,113,"FinalCount => B:14, W:11"
84,B,113,"FinalCount => B:14, W:11"
85,B,113,"FinalCount => B:14, W:11"
86,B,113,"FinalCount => B:14, W:11"
87,B,113,"FinalCount => B:14, W:11"
88,B,113,"FinalCount => B:14, W:11"
89,B,113,"FinalCount => B:14, W:11"
90,B,113,"FinalCount => B:14, W:11"
91,B,113,"FinalCount => B:14, W:11"
92,B,113,"FinalCount => B:14, W:11"
93,B,113,"FinalCount => B:14, W:11"
94,B,113,"FinalCount => B:14, W:11"
95,B,113,"FinalCount => B:14, W:11"
96,B,113,"FinalCount => B:14, W:11"
97,B,113,"FinalCount => B:14, W:11"
98,B,113,"FinalCount => B:14, W:11"
99,B,113,"FinalCount => B:14, W:11"
100,B,113,"FinalCount => B:14, W:11"
101,B,113,"FinalCount => B:14, W:11"
102,B,113,"FinalCount => B:14, W:11"
103,B,113,"FinalCount => B:14, W:11"
104,B,113,"FinalCount => B:14, W:11"
105,B,113,"FinalCount => B:14, W:11"
106,B,113,"FinalCount => B:14, W:11"
107,B,113,"FinalCount => B:14, W:11"
108,B,113,"FinalCount => B:14, W:11"
109,B,113,"FinalCount => B:14, W:11"
110,B,113,"FinalCount => B:14, W:11"
111,B,113,"FinalCount => B:14, W:11"
112,B,113,"FinalCount => B:14, W:11"
113,B,113,"FinalCount => B:14, W:11"
114,B,113,"FinalCount => B:14, W:11"
115,B,113,"FinalCount => B:14, W:11"
116,B,113,"FinalCount => B:14, W:11"
117,B,113,"FinalCount => B:14, W:11"
118,B,113,"FinalCount => B:14, W:11"
119,B,113,"FinalCount => B:14, W:11"
120,B,113,"FinalCount => B:14, W:11"
121,B,113,"FinalCount => B:14, W:11"
122,B,113,"FinalCount => B:14, W:11"
123,B,113,"FinalCount => B:14, W:11"
124,B,113,"FinalCount => B:14, W:11"
125,B,113,"FinalCount => B:14, W:11"
126,B,113,"FinalCount => B:14, W:11"
127,B,113,"FinalCount => B:14, W:11"
128,B,113,"FinalCount => B:14, W:11"
129,B,113,"FinalCount => B:14, W:11"
130,B,113,"FinalCount => B:14, W:11"
131,B,113,"FinalCount => B:14, W:11"
132,B,113,"FinalCount => B:14, W:11"
133,B,113,"FinalCount => B:14, W:11"
134,B,113,"FinalCount => B:14, W:11"
135,B,113,"FinalCount => B:14, W:11"
136,B,113,"FinalCount => B:14, W:11"
137,B,113,"FinalCount => B:14, W:11"
138,B,113,"FinalCount => B:14, W:11"
139,B,113,"FinalCount => B:14, W:11"
140,B,113,"FinalCount => B:14, W:11"
141,B,113,"FinalCount => B:14, W:11"
142,B,113,"FinalCount => B:14, W:11"
143,B,113,"FinalCount => B:14, W:11"
144,B,113,"FinalCount => B:14, W:11"
145,B,113,"FinalCount => B:14, W:11"
146,B,113,"FinalCount => B:14, W:11"
147,B,113,"FinalCount => B:14, W:11"
148,B,113,"FinalCount => B:14, W:11"
149,B,113,"FinalCount => B:14, W:11"
150,B,113,"FinalCount => B:14, W:11"
151,B,113,"FinalCount => B:14, W:11"
152,B,113,"FinalCount => B:14, W:11"
153,B,113,"FinalCount => B:14, W:11"
154,B,113,"FinalCount => B:14, W:11"
155,B,113,"FinalCount => B:14, W:11"
156,B,113,"FinalCount => B:14, W:11"
157,B,113,"FinalCount => B:14, W:11"
158,B,113,"FinalCount => B:14, W:11"
159,B,113,"FinalCount => B:14, W:11"
160,B,113,"FinalCount => B:14, W:11"
161,B,113,"FinalCount => B:14, W:11"
162,B,113,"FinalCount => B:14, W:11"
163,B,113,"FinalCount => B:14, W:11"
164,B,113,"FinalCount => B:14, W:11"
165,B,113,"FinalCount => B:14, W:11"
166,B,113,"FinalCount => B:14, W:11"
167,B,113,"FinalCount => B:14, W:11"
168,B,113,"FinalCount => B:14, W:11"
169,B,113,"FinalCount => B:14, W:11"
170,B,113,"FinalCount => B:14, W:11"
171,B,113,"FinalCount => B:14, W:11"
172,B,113,"FinalCount => B:14, W:11"
173,B,113,"FinalCount => B:14, W:11"
174,B,113,"FinalCount => B:14, W:11"
175,B,113,"FinalCount => B:14, W:11"
176,B,113,"FinalCount => B:14, W:11"
177,B,113,"FinalCount => B:14, W:11"
178,B,113,"FinalCount => B:14, W:11"
179,B,113,"FinalCount => B:14, W:11"
180,B,113,"FinalCount => B:14, W:11"
181,B,113,"FinalCount => B:14, W:11"
182,B,113,"FinalCount => B:14, W:11"
183,B,113,"FinalCount => B:14, W:11"
184,B,113,"FinalCount => B:14, W:11"
185,B,113,"FinalCount => B:14, W:11"
186,B,113,"FinalCount => B:14, W:11"
187,B,113,"FinalCount => B:14, W:11"
188,B,113,"FinalCount => B:14, W:11"
189,B,113,"FinalCount => B:14, W:11"
190,B,113,"FinalCount => B:14, W:11"
191,B,113,"FinalCount => B:14, W:11"
192,B,113,"FinalCount => B:14, W:11"
193,B,113,"FinalCount => B:14, W:11"
194,B,113,"FinalCount => B:14, W:11"
195,B,113,"FinalCount => B:14, W:11"
196,B,113,"FinalCount => B:14, W:11"
197,B,113,"FinalCount => B:14, W:11"
198,B,113,"FinalCount => B:14, W:11"
199,B,113,"FinalCount => B:14, W:11"
200,B,113,"FinalCount => B:14, W:11"
201,B,113,"FinalCount => B:14, W:11"
202,B,113,"FinalCount => B:14, W:11"
203,B,113,"FinalCount => B:14, W:11"
204,B,113,"FinalCount => B:14, W:11"
205,B,113,"FinalCount => B:14, W:11"
206,B,113,"FinalCount => B:14, W:11"
207,B,113,"FinalCount => B:14, W:11"
208,B,113,"FinalCount => B:14, W:11"
209,B,113,"FinalCount => B:14, W:11"
210,B,113,"FinalCount => B:14, W:11"
211,B,113,"FinalCount => B:14, W:11"
212,B,113,"FinalCount => B:14, W:11"
213,B,113,"FinalCount => B:14, W:11"
214,B,113,"FinalCount => B:14, W:11"
215,B,113,"FinalCount => B:14, W:11"
216,B,113,"FinalCount => B:14, W:11"
217,B,113,"FinalCount => B:14, W:11"
218,B,113,"FinalCount => B:14, W:11"
219,B,113,"FinalCount => B:14, W:11"
220,B,113,"FinalCount => B:14, W:11"
221,B,113,"FinalCount => B:14, W:11"
222,B,113,"FinalCount => B:14, W:11"
223,B,113,"FinalCount => B:14, W:11"
224,B,113,"FinalCount => B:14, W:11"
225,B,113,"FinalCount => B:14, W:11"
226,B,113,"FinalCount => B:14, W:11"
227,B,113,"FinalCount => B:14, W:11"
228,B,113,"FinalCount => B:14, W:11"
229,B,113,"FinalCount => B:14, W:11"
230,B,113,"FinalCount => B:14, W:11"
231,B,113,"FinalCount => B:14, W:11"
232,B,113,"FinalCount => B:14, W:11"
233,B,113,"FinalCount => B:14, W:11"
234,B,113,"FinalCount => B:14, W:11"
235,B,113,"FinalCount => B:14, W:11"
236,B,113,"FinalCount => B:14, W:11"
237,B,113,"FinalCount => B:14, W:11"
238,B,113,"FinalCount => B:14, W:11"
239,B,113,"FinalCount => B:14, W:11"
240,B,113,"FinalCount => B:14, W:11"
241,B,113,"FinalCount => B:14, W:11"
242,B,113,"FinalCount => B:14, W:11"
243,B,113,"FinalCount => B:14, W:11"
244,B,113,"FinalCount => B:14, W:11"
245,B,113,"FinalCount => B:14, W:11"
246,B,113,"FinalCount => B:14, W:11"
247,B,113,"FinalCount => B:14, W:11"
248,B,113,"FinalCount => B:14, W:11"
249,B,113,"FinalCount => B:14, W:11"
250,B,113,"FinalCount => B:14, W:11"
251,B,113,"FinalCount => B:14, W:11"
252,B,113,"FinalCount => B:14, W:11"
253,B,113,"FinalCount => B:14, W:11"
254,B,113,"FinalCount => B:14, W:11"
255,B,113,"FinalCount => B:14, W:11"
256,B,113,"FinalCount => B:14, W:11"
257,B,113,"FinalCount => B:14, W:11"
258,B,113,"FinalCount => B:14, W:11"
259,B,113,"FinalCount => B:14, W:11"
260,B,113,"FinalCount => B:14, W:11"
261,B,113,"FinalCount => B:14, W:11"
262,B,113,"FinalCount => B:14, W:11"
263,B,113,"FinalCount => B:14, W:11"
264,B,113,"FinalCount => B:14, W:11"
265,B,113,"FinalCount => B:14, W:11"
266,B,113,"FinalCount => B:14, W:11"
267,B,113,"FinalCount => B:14, W:11"
268,B,113,"FinalCount => B:14, W:11"
269,B,113,"FinalCount => B:14, W:11"
270,B,113,"FinalCount => B:14, W:11"
271,B,113,"FinalCount => B:14, W:11"
272,B,113,"FinalCount => B:14, W:11"
273,B,113,"FinalCount => B:14, W:11"
274,B,113,"FinalCount => B:14, W:11"
275,B,113,"FinalCount => B:14, W:11"
276,B,113,"FinalCount => B:14, W:11"
277,B,113,"FinalCount => B:14, W:11"
278,B,113,"FinalCount => B:14, W:11"
279,B,113,"FinalCount => B:14, W:11"
280,B,113,"FinalCount => B:14, W:11"
281,B,113,"FinalCount => B:14, W:11"
282,B,113,"FinalCount => B:14, W:11"
283,B,113,"FinalCount => B:14, W:11"
284,B,113,"FinalCount => B:14, W:11"
285,B,113,"FinalCount => B:14, W:11"
286,B,113,"FinalCount => B:14, W:11"
287,B,113,"FinalCount => B:14, W:11"
288,B,113,"FinalCount => B:14, W:11"
289,B,113,"FinalCount => B:14, W:11"
290,B,113,"FinalCount => B:14, W:11"
291,B,113,"FinalCount => B:14, W:11"
292,B,113,"FinalCount => B:14, W:11"
293,B,113,"FinalCount => B:14, W:11"
294,B,113,"FinalCount => B:14, W:11"
295,B,113,"FinalCount => B:14, W:11"
296,B,113,"FinalCount => B:14, W:11"
297,B,113,"FinalCount => B:14, W:11"
298,B,113,"FinalCount => B:14, W:11"
299,B,113,"FinalCount => B:14, W:11"
300,B,113,"FinalCount => B:14, W:11"
301,B,113,"FinalCount => B:14, W:11"
302,B,113,"FinalCount => B:14, W:11"
303,B,113,"FinalCount => B:14, W:11"
304,B,113,"FinalCount => B:14, W:11"
305,B,113,"FinalCount => B:14, W:11"
306,B,113,"FinalCount => B:14, W:11"
307,B,113,"FinalCount => B:14, W:11"
308,B,113,"FinalCount => B:14, W:11"
309,B,113,"FinalCount => B:14, W:11"
310,B,113,"FinalCount => B:14, W:11"
311,B,113,"FinalCount => B:14, W:11"
312,B,113,"FinalCount => B:14, W:11"
313,B,113,"FinalCount => B:14, W:11"
314,B,113,"FinalCount => B:14, W:11"
315,B,113,"FinalCount => B:14, W:11"
316,B,113,"FinalCount => B:14, W:11"
317,B,113,"FinalCount => B:14, W:11"
318,B,113,"FinalCount => B:14, W:11"
319,B,113,"FinalCount => B:14, W:11"
320,B,113,"FinalCount => B:14, W:11"
321,B,113,"FinalCount => B:14, W:11"
322,B,113,"FinalCount => B:14, W:11"
323,B,113,"FinalCount => B:14, W:11"
324,B,113,"FinalCount => B:14, W:11"
325,B,113,"FinalCount => B:14, W:11"
326,B,113,"FinalCount => B:14, W:11"
327,B,113,"FinalCount => B:14, W:11"
328,B,113,"FinalCount => B:14, W:11"
329,B,113,"FinalCount => B:14, W:11"
330,B,113,"FinalCount => B:14, W:11"
331,B,113,"FinalCount => B:14, W:11"
332,B,113,"FinalCount => B:14, W:11"
333,B,113,"FinalCount => B:14, W:11"
334,B,113,"FinalCount => B:14, W:11"
335,B,113,"FinalCount => B:14, W:11"
336,B,113,"FinalCount => B:14, W:11"
337,B,113,"FinalCount => B:14, W:11"
338,B,113,"FinalCount => B:14, W:11"
339,B,113,"FinalCount => B:14, W:11"
340,B,113,"FinalCount => B:14, W:11"
341,B,113,"FinalCount => B:14, W:11"
342,B,113,"FinalCount => B:14, W:11"
343,B,113,"FinalCount => B:14, W:11"
344,B,113,"FinalCount => B:14, W:11"
345,B,113,"FinalCount => B:14, W:11"
346,B,113,"FinalCount => B:14, W:11"
347,B,113,"FinalCount => B:14, W:11"
348,B,113,"FinalCount => B:14, W:11"
349,B,113,"FinalCount => B:14, W:11"
350,B,113,"FinalCount => B:14, W:11"
351,B,113,"FinalCount => B:14, W:11"
352,B,113,"FinalCount => B:14, W:11"
353,B,113,"FinalCount => B:14, W:11"
354,B,113,"FinalCount => B:14, W:11"
355,B,113,"FinalCount => B:14, W:11"
356,B,113,"FinalCount => B:14, W:11"
357,B,113,"FinalCount => B:14, W:11"
358,B,113,"FinalCount => B:14, W:11"
359,B,113,"FinalCount => B:14, W:11"
360,B,113,"FinalCount => B:14, W:11"
361,B,113,"FinalCount => B:14, W:11"
362,B,113,"FinalCount => B:14, W:11"
363,B,113,"FinalCount => B:14, W:11"
364,B,113,"FinalCount => B:14, W:11"
365,B,113,"FinalCount => B:14, W:11"
366,B,113,"FinalCount => B:14, W:11"
367,B,113,"FinalCount => B:14, W:11"
368,B,113,"FinalCount => B:14, W:11"
369,B,113,"FinalCount => B:14, W:11"
370,B,113,"FinalCount => B:14, W:11"
371,B,113,"FinalCount => B:14, W:11"
372,B,113,"FinalCount => B:14, W:11"
373,B,113,"FinalCount => B:14, W:11"
374,B,113,"FinalCount => B:14, W:11"
375,B,113,"FinalCount => B:14, W:11"
376,B,113,"FinalCount => B:14, W:11"
377,B,113,"FinalCount => B:14, W:11"
378,B,113,"FinalCount => B:14, W:11"
379,B,113,"FinalCount => B:14, W:11"
380,B,113,"FinalCount => B:14, W:11"
381,B,113,"FinalCount => B:14, W:11"
382,B,113,"FinalCount => B:14, W:11"
383,B,113,"FinalCount => B:14, W:11"
384,B,113,"FinalCount => B:14, W:11"
385,B,113,"FinalCount => B:14, W:11"
386,B,113,"FinalCount => B:14, W:11"
387,B,113,"FinalCount => B:14, W:11"
388,B,113,"FinalCount => B:14, W:11"
389,B,113,"FinalCount => B:14, W:11"
390,B,113,"FinalCount => B:14, W:11"
391,B,113,"FinalCount => B:14, W:11"
392,B,113,"FinalCount => B:14, W:11"
393,B,113,"FinalCount => B:14, W:11"
394,B,113,"FinalCount => B:14, W:11"
395,B,113,"FinalCount => B:14, W:11"
396,B,113,"FinalCount => B:14, W:11"
397,B,113,"FinalCount => B:14, W:11"
398,B,113,"FinalCount => B:14, W:11"
399,B,113,"FinalCount => B:14, W:11"
400,B,113,"FinalCount => B:14, W:11"
401,B,113,"FinalCount => B:14, W:11"
402,B,113,"FinalCount => B:14, W:11"
403,B,113,"FinalCount => B:14, W:11"
404,B,113,"FinalCount => B:14, W:11"
405,B,113,"FinalCount => B:14, W:11"
406,B,113,"FinalCount => B:14, W:11"
407,B,113,"FinalCount => B:14, W:11"
408,B,113,"FinalCount => B:14, W:11"
409,B,113,"FinalCount => B:14, W:11"
410,B,113,"FinalCount => B:14, W:11"
411,B,113,"FinalCount => B:14, W:11"
412,B,113,"FinalCount => B:14, W:11"
413,B,113,"FinalCount => B:14, W:11"
414,B,113,"FinalCount => B:14, W:11"
415,B,113,"FinalCount => B:14, W:11"
416,B,113,"FinalCount => B:14, W:11"
417,B,113,"FinalCount => B:14, W:11"
418,B,113,"FinalCount => B:14, W:11"
419,B,113,"FinalCount => B:14, W:11"
420,B,113,"FinalCount => B:14, W:11"
421,B,113,"FinalCount => B:14, W:11"
422,B,113,"FinalCount => B:14, W:11"
423,B,113,"FinalCount => B:14, W:11"
424,B,113,"FinalCount => B:14, W:11"
425,B,113,"FinalCount => B:14, W:11"
426,B,113,"FinalCount => B:14, W:11"
427,B,113,"FinalCount => B:14, W:11"
428,B,113,"FinalCount => B:14, W:11"
429,B,113,"FinalCount => B:14, W:11"
430,B,113,"FinalCount => B:14, W:11"
431,B,113,"FinalCount => B:14, W:11"
432,B,113,"FinalCount => B:14, W:11"
433,B,113,"FinalCount => B:14, W:11"
434,B,113,"FinalCount => B:14, W:11"
435,B,113,"FinalCount => B:14, W:11"
436,B,113,"FinalCount => B:14, W:11"
437,B,113,"FinalCount => B:14, W:11"
438,B,113,"FinalCount => B:14, W:11"
439,B,113,"FinalCount => B:14, W:11"
440,B,113,"FinalCount => B:14, W:11"
441,B,113,"FinalCount => B:14, W:11"
442,B,113,"FinalCount => B:14, W:11"
443,B,113,"FinalCount => B:14, W:11"
444,B,113,"FinalCount => B:14, W:11"
445,B,113,"FinalCount => B:14, W:11"
446,B,113,"FinalCount => B:14, W:11"
447,B,113,"FinalCount => B:14, W:11"
448,B,113,"FinalCount => B:14, W:11"
449,B,113,"FinalCount => B:14, W:11"
450,B,113,"FinalCount => B:14, W:11"
451,B,113,"FinalCount => B:14, W:11"
452,B,113,"FinalCount => B:14, W:11"
453,B,113,"FinalCount => B:14, W:11"
454,B,113,"FinalCount => B:14, W:11"
455,B,113,"FinalCount => B:14, W:11"
456,B,113,"FinalCount => B:14, W:11"
457,B,113,"FinalCount => B:14, W:11"
458,B,113,"FinalCount => B:14, W:11"
459,B,113,"FinalCount => B:14, W:11"
460,B,113,"FinalCount => B:14, W:11"
461,B,113,"FinalCount => B:14, W:11"
462,B,113,"FinalCount => B:14, W:11"
463,B,113,"FinalCount => B:14, W:11"
464,B,113,"FinalCount => B:14, W:11"
465,B,113,"FinalCount => B:14, W:11"
466,B,113,"FinalCount => B:14, W:11"
467,B,113,"FinalCount => B:14, W:11"
468,B,113,"FinalCount => B:14, W:11"
469,B,113,"FinalCount => B:14, W:11"
470,B,113,"FinalCount => B:14, W:11"
471,B,113,"FinalCount => B:14, W:11"
472,B,113,"FinalCount => B:14, W:11"
473,B,113,"FinalCount => B:14, W:11"
474,B,113,"FinalCount => B:14, W:11"
475,B,113,"FinalCount => B:14, W:11"
476,B,113,"FinalCount => B:14, W:11"
477,B,113,"FinalCount => B:14, W:11"
478,B,113,"FinalCount => B:14, W:11"
479,B,113,"FinalCount => B:14, W:11"
480,B,113,"FinalCount => B:14, W:11"
481,B,113,"FinalCount => B:14, W:11"
482,B,113,"FinalCount => B:14, W:11"
483,B,113,"FinalCount => B:14, W:11"
484,B,113,"FinalCount => B:14, W:11"
485,B,113,"FinalCount => B:14, W:11"
486,B,113,"FinalCount => B:14, W:11"
487,B,113,"FinalCount => B:14, W:11"
488,B,113,"FinalCount => B:14, W:11"
489,B,113,"FinalCount => B:14, W:11"
490,B,113,"FinalCount => B:14, W:11"
491,B,113,"FinalCount => B:14, W:11"
492,B,113,"FinalCount => B:14, W:11"
493,B,113,"FinalCount => B:14, W:11"
494,B,113,"FinalCount => B:14, W:11"
495,B,113,"FinalCount => B:14, W:11"
496,B,113,"FinalCount => B:14, W:11"
497,B,113,"FinalCount => B:14, W:11"
498,B,113,"FinalCount => B:14, W:11"
499,B,113,"FinalCount => B:14, W:11"
500,B,113,"FinalCount => B:14, W:11"
